LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,,,,,T2M,,WS50M
50.8308,-58.9756,2015,5,19,1.88,,,,,4.7,,5.2
50.8308,-58.9756,2015,5,20,1.45,,,,,4.6,,6.55
50.8308,-58.9756,2015,5,21,5.78,,,,,4.38,,8.37
50.8308,-58.9756,2015,5,22,7.75,,,,,4.02,,3.04
50.8308,-58.9756,2015,5,23,3.23,,,,,3.39,,4.55
50.8308,-58.9756,2015,5,24,5.41,,,,,4.3,,7.92
50.8308,-58.9756,2015,5,25,6.24,,,,,5.47,,6.89
50.8308,-58.9756,2015,5,26,7.23,,,,,5.87,,3.31
50.8308,-58.9756,2015,5,27,7.66,,,,,7.04,,2.91
50.8308,-58.9756,2015,5,28,3.48,,,,,7.81,,7.95
50.8308,-58.9756,2015,5,29,8.09,,,,,6.26,,4.37
50.8308,-58.9756,2015,5,30,5.72,,,,,6.6,,8.94
50.8308,-58.9756,2015,5,31,6.33,,,,,7.08,,9.58
50.8308,-58.9756,2015,6,1,8.2,,,,,4.93,,4.28
50.8308,-58.9756,2015,6,2,7.64,,,,,7.53,,5.37
50.8308,-58.9756,2015,6,3,7.41,,,,,8,,2.7
50.8308,-58.9756,2015,6,4,6.76,,,,,7.7,,4.41
50.8308,-58.9756,2015,6,5,3.04,,,,,7.02,,9.09
50.8308,-58.9756,2015,6,6,1.53,,,,,6.62,,7.21
50.8308,-58.9756,2015,6,7,7.7,,,,,6.48,,4.33
50.8308,-58.9756,2015,6,8,6.32,,,,,7.03,,5.43
50.8308,-58.9756,2015,6,9,1.49,,,,,6.74,,5.48
50.8308,-58.9756,2015,6,10,1.88,,,,,8.72,,9.49
50.8308,-58.9756,2015,6,11,2.58,,,,,8.09,,6.5
50.8308,-58.9756,2015,6,12,1.74,,,,,8.95,,1.88
50.8308,-58.9756,2015,6,13,1.41,,,,,6.97,,5.91
50.8308,-58.9756,2015,6,14,3.61,,,,,6.48,,10.29
50.8308,-58.9756,2015,6,15,7.96,,,,,7.75,,6.53
50.8308,-58.9756,2015,6,16,3.92,,,,,8.16,,10.39
50.8308,-58.9756,2015,6,17,4.77,,,,,9.34,,7.72
50.8308,-58.9756,2015,6,18,8.18,,,,,9.54,,8
50.8308,-58.9756,2015,6,19,-999,,,,,8.32,,9.36
50.8308,-58.9756,2015,6,20,8.25,,,,,9.29,,5.92
50.8308,-58.9756,2015,6,21,8.07,,,,,9.32,,6
50.8308,-58.9756,2015,6,22,4.57,,,,,9.86,,4.45
50.8308,-58.9756,2015,6,23,8.25,,,,,10.23,,5.35
50.8308,-58.9756,2015,6,24,4.05,,,,,9.37,,7.67
50.8308,-58.9756,2015,6,25,1.71,,,,,7.46,,8.9
50.8308,-58.9756,2015,6,26,5.62,,,,,8.14,,3.95
50.8308,-58.9756,2015,6,27,8.09,,,,,9.93,,4.9
50.8308,-58.9756,2015,6,28,7.56,,,,,11.82,,7.93
50.8308,-58.9756,2015,6,29,3.09,,,,,11.2,,4.79
50.8308,-58.9756,2015,6,30,3.84,,,,,10.86,,4.15
50.8308,-58.9756,2015,7,1,7.81,,,,,12.36,,5.47
50.8308,-58.9756,2015,7,2,-999,,,,,12.49,,5.57
50.8308,-58.9756,2015,7,3,6.79,,,,,12.14,,6.57
50.8308,-58.9756,2015,7,4,6.47,,,,,11.89,,3.99
50.8308,-58.9756,2015,7,5,3.86,,,,,11.78,,3.45
50.8308,-58.9756,2015,7,6,4.52,,,,,10.69,,5.88
50.8308,-58.9756,2015,7,7,3.51,,,,,10.58,,4.44
50.8308,-58.9756,2015,7,8,1.28,,,,,12.44,,9.79
50.8308,-58.9756,2015,7,9,7.62,,,,,13.92,,8.02
50.8308,-58.9756,2015,7,10,5.14,,,,,12.04,,5.87
50.8308,-58.9756,2015,7,11,3.58,,,,,11.02,,6.12
50.8308,-58.9756,2015,7,12,1.31,,,,,11.58,,5.76
50.8308,-58.9756,2015,7,13,6.96,,,,,13.2,,5
50.8308,-58.9756,2015,7,14,6.85,,,,,13.33,,4.83
50.8308,-58.9756,2015,7,15,5.23,,,,,14.14,,6.2
50.8308,-58.9756,2015,7,16,4.15,,,,,13.68,,5.74
50.8308,-58.9756,2015,7,17,6.71,,,,,13.15,,8.1
50.8308,-58.9756,2015,7,18,6.14,,,,,11.87,,5.63
50.8308,-58.9756,2015,7,19,3.58,,,,,10.33,,5.6
50.8308,-58.9756,2015,7,20,4.39,,,,,10.21,,7.26
50.8308,-58.9756,2015,7,21,5.02,,,,,10.87,,6.08
50.8308,-58.9756,2015,7,22,2.14,,,,,11.93,,8.73
50.8308,-58.9756,2015,7,23,2.25,,,,,10.55,,10.86
50.8308,-58.9756,2015,7,24,7.48,,,,,10.51,,6.5
50.8308,-58.9756,2015,7,25,7.45,,,,,10.16,,3.15
50.8308,-58.9756,2015,7,26,6.3,,,,,12.03,,4.23
50.8308,-58.9756,2015,7,27,2.02,,,,,13.09,,8.07
50.8308,-58.9756,2015,7,28,2.21,,,,,14.16,,5.91
50.8308,-58.9756,2015,7,29,3.53,,,,,14,,4.44
50.8308,-58.9756,2015,7,30,4.76,,,,,14.24,,2.98
50.8308,-58.9756,2015,7,31,5.27,,,,,14.24,,6.5
50.8308,-58.9756,2015,8,1,2.78,,,,,14.93,,5.76
50.8308,-58.9756,2015,8,2,3.79,,,,,14.92,,7.34
50.8308,-58.9756,2015,8,3,6.7,,,,,15.66,,5.87
50.8308,-58.9756,2015,8,4,5.51,,,,,15.86,,4.79
50.8308,-58.9756,2015,8,5,5,,,,,15.99,,7.74
50.8308,-58.9756,2015,8,6,5,,,,,14.63,,6.13
50.8308,-58.9756,2015,8,7,6.08,,,,,12.57,,5.59
50.8308,-58.9756,2015,8,8,6.99,,,,,13.33,,2
50.8308,-58.9756,2015,8,9,6.46,,,,,14.86,,2.39
50.8308,-58.9756,2015,8,10,1.73,,,,,13.67,,5.34
50.8308,-58.9756,2015,8,11,6.47,,,,,16.1,,8.01
50.8308,-58.9756,2015,8,12,2.14,,,,,14.91,,6.13
50.8308,-58.9756,2015,8,13,1.79,,,,,15.06,,6.8
50.8308,-58.9756,2015,8,14,5.02,,,,,16.69,,8.79
50.8308,-58.9756,2015,8,15,6.23,,,,,17.09,,8.44
50.8308,-58.9756,2015,8,16,1.6,,,,,16.41,,7.74
50.8308,-58.9756,2015,8,17,5.19,,,,,15.74,,6.13
50.8308,-58.9756,2015,8,18,6.26,,,,,17.5,,5.64
50.8308,-58.9756,2015,8,19,6.09,,,,,15.94,,4.79
50.8308,-58.9756,2015,8,20,3.08,,,,,16.49,,6.6
50.8308,-58.9756,2015,8,21,2.73,,,,,18.01,,10.18
50.8308,-58.9756,2015,8,22,3.72,,,,,17.99,,9.7
50.8308,-58.9756,2015,8,23,5.86,,,,,17.33,,4.3
50.8308,-58.9756,2015,8,24,5.38,,,,,18.07,,2.77
50.8308,-58.9756,2015,8,25,5,,,,,16.86,,5.45
50.8308,-58.9756,2015,8,26,5,,,,,17.02,,4
50.8308,-58.9756,2015,8,27,3.05,,,,,16.65,,7.72
50.8308,-58.9756,2015,8,28,3.95,,,,,15.62,,4.11
50.8308,-58.9756,2015,8,29,4.41,,,,,16.13,,5.33
50.8308,-58.9756,2015,8,30,5.38,,,,,15.1,,2.77
50.8308,-58.9756,2015,8,31,1.51,,,,,16.53,,7.96
50.8308,-58.9756,2015,9,1,4.54,,,,,12.17,,9.51
50.8308,-58.9756,2015,9,2,4.96,,,,,12.03,,4.21
50.8308,-58.9756,2015,9,3,2.71,,,,,13.18,,7.53
50.8308,-58.9756,2015,9,4,5.34,,,,,12.49,,6.45
50.8308,-58.9756,2015,9,5,1.83,,,,,13.13,,8.53
50.8308,-58.9756,2015,9,6,5.38,,,,,11,,5.47
50.8308,-58.9756,2015,9,7,0.83,,,,,11.47,,6.95
50.8308,-58.9756,2015,9,8,5.35,,,,,9.42,,4.51
50.8308,-58.9756,2015,9,9,1.95,,,,,11.81,,4.85
50.8308,-58.9756,2015,9,10,3.03,,,,,14.38,,7.06
50.8308,-58.9756,2015,9,11,2.32,,,,,12.45,,4.12
50.8308,-58.9756,2015,9,12,0.64,,,,,11.61,,8.47
50.8308,-58.9756,2015,9,13,3.17,,,,,12.14,,4.61
50.8308,-58.9756,2015,9,14,1.44,,,,,12.34,,5.99
50.8308,-58.9756,2015,9,15,1.71,,,,,12.2,,5.76
50.8308,-58.9756,2015,9,16,4.71,,,,,11.27,,8.45
50.8308,-58.9756,2015,9,17,1.59,,,,,11.95,,4.88
50.8308,-58.9756,2015,9,18,2.71,,,,,9.29,,5.99
50.8308,-58.9756,2015,9,19,2.87,,,,,14.06,,7.7
50.8308,-58.9756,2015,9,20,1.4,,,,,14.22,,11.32
50.8308,-58.9756,2015,9,21,4.44,,,,,11,,6.98
50.8308,-58.9756,2015,9,22,4.41,,,,,12.04,,4.9
50.8308,-58.9756,2015,9,23,3.81,,,,,13.18,,8.09
50.8308,-58.9756,2015,9,24,4.22,,,,,10.03,,8.07
50.8308,-58.9756,2015,9,25,4.06,,,,,7.59,,9.67
50.8308,-58.9756,2015,9,26,2.98,,,,,5.86,,7.97
50.8308,-58.9756,2015,9,27,1.68,,,,,9.75,,8.51
50.8308,-58.9756,2015,9,28,3.93,,,,,12.87,,9.79
50.8308,-58.9756,2015,9,29,2.6,,,,,12.9,,9.32
50.8308,-58.9756,2015,9,30,1.12,,,,,11.17,,7.42
50.8308,-58.9756,2015,10,1,1.34,,,,,6.71,,13.81
50.8308,-58.9756,2015,10,2,2.34,,,,,7.25,,10.63
50.8308,-58.9756,2015,10,3,3.82,,,,,6.77,,4.65
50.8308,-58.9756,2015,10,4,3.7,,,,,9.17,,4.45
50.8308,-58.9756,2015,10,5,2.43,,,,,10.29,,6.1
50.8308,-58.9756,2015,10,6,3.35,,,,,9.57,,4.11
50.8308,-58.9756,2015,10,7,1.65,,,,,9.31,,5.57
50.8308,-58.9756,2015,10,8,3.49,,,,,8.37,,8.84
50.8308,-58.9756,2015,10,9,3.56,,,,,5.58,,6.58
50.8308,-58.9756,2015,10,10,0.69,,,,,5.29,,10.39
50.8308,-58.9756,2015,10,11,3.09,,,,,3.11,,9.45
50.8308,-58.9756,2015,10,12,1.62,,,,,5.59,,5.05
50.8308,-58.9756,2015,10,13,1.53,,,,,8.84,,5.22
50.8308,-58.9756,2015,10,14,0.93,,,,,10.18,,10.35
50.8308,-58.9756,2015,10,15,2.84,,,,,7.27,,8.88
50.8308,-58.9756,2015,10,16,1.47,,,,,6.32,,6.47
50.8308,-58.9756,2015,10,17,1.64,,,,,5.39,,8.64
50.8308,-58.9756,2015,10,18,0.53,,,,,2.45,,7.57
50.8308,-58.9756,2015,10,19,1.56,,,,,2.07,,6.16
50.8308,-58.9756,2015,10,20,0.47,,,,,4.1,,10.2
50.8308,-58.9756,2015,10,21,2.69,,,,,3.23,,10.93
50.8308,-58.9756,2015,10,22,1.99,,,,,3.02,,5.41
50.8308,-58.9756,2015,10,23,0.41,,,,,2.73,,9.91
50.8308,-58.9756,2015,10,24,2.65,,,,,1.19,,6.76
50.8308,-58.9756,2015,10,25,0.53,,,,,5.66,,12.1
50.8308,-58.9756,2015,10,26,2.55,,,,,2.25,,7.44
50.8308,-58.9756,2015,10,27,1.93,,,,,1.02,,8.86
50.8308,-58.9756,2015,10,28,2.31,,,,,0.44,,9.83
50.8308,-58.9756,2015,10,29,0.22,,,,,2.76,,8.04
50.8308,-58.9756,2015,10,30,1.19,,,,,5.61,,15.69
50.8308,-58.9756,2015,10,31,2.27,,,,,2.54,,13.12
50.8308,-58.9756,2015,11,1,2.16,,,,,1.06,,4.36
50.8308,-58.9756,2015,11,2,1.03,,,,,1.64,,8.94
50.8308,-58.9756,2015,11,3,1.74,,,,,-0.12,,3.82
50.8308,-58.9756,2015,11,4,0.87,,,,,1.24,,6.38
50.8308,-58.9756,2015,11,5,2.17,,,,,-0.65,,6.78
50.8308,-58.9756,2015,11,6,0.46,,,,,1.52,,7.26
50.8308,-58.9756,2015,11,7,1.63,,,,,5.09,,14.57
50.8308,-58.9756,2015,11,8,0.78,,,,,0.77,,14.83
50.8308,-58.9756,2015,11,9,1.86,,,,,-0.72,,8.21
50.8308,-58.9756,2015,11,10,1.74,,,,,1.3,,8.21
50.8308,-58.9756,2015,11,11,1.81,,,,,-3.39,,3.54
50.8308,-58.9756,2015,11,12,1.36,,,,,1.31,,1.65
50.8308,-58.9756,2015,11,13,0.71,,,,,1.81,,7.48
50.8308,-58.9756,2015,11,14,0.47,,,,,2.3,,13.46
50.8308,-58.9756,2015,11,15,0.45,,,,,1.78,,9.7
50.8308,-58.9756,2015,11,16,0.95,,,,,0.55,,8.32
50.8308,-58.9756,2015,11,17,1.49,,,,,-0.43,,7.21
50.8308,-58.9756,2015,11,18,1.36,,,,,-1.57,,4.5
50.8308,-58.9756,2015,11,19,0.58,,,,,0.3,,4.51
50.8308,-58.9756,2015,11,20,0.73,,,,,1.67,,6.87
50.8308,-58.9756,2015,11,21,0.57,,,,,1.81,,6.47
50.8308,-58.9756,2015,11,22,0.21,,,,,2.54,,6.97
50.8308,-58.9756,2015,11,23,0.38,,,,,5.8,,12.1
50.8308,-58.9756,2015,11,24,0.82,,,,,0.05,,9.15
50.8308,-58.9756,2015,11,25,0.99,,,,,-3.31,,7.15
50.8308,-58.9756,2015,11,26,0.49,,,,,-0.16,,11.57
50.8308,-58.9756,2015,11,27,0.12,,,,,1.58,,9.65
50.8308,-58.9756,2015,11,28,1.2,,,,,-5.1,,6.14
50.8308,-58.9756,2015,11,29,0.93,,,,,-8.29,,8.05
50.8308,-58.9756,2015,11,30,1.3,,,,,-11.5,,8.01
50.8308,-58.9756,2015,12,1,1.28,,,,,-4.35,,9.53
50.8308,-58.9756,2015,12,2,0.64,,,,,0.16,,8.94
50.8308,-58.9756,2015,12,3,1.12,,,,,-6.12,,8.92
50.8308,-58.9756,2015,12,4,1.26,,,,,-9.76,,6.17
50.8308,-58.9756,2015,12,5,1.23,,,,,-6.82,,8.11
50.8308,-58.9756,2015,12,6,0.35,,,,,-1.86,,7.02
50.8308,-58.9756,2015,12,7,0.89,,,,,-0.04,,6.24
50.8308,-58.9756,2015,12,8,1.13,,,,,-4.21,,6.43
50.8308,-58.9756,2015,12,9,0.79,,,,,-6.93,,2.93
50.8308,-58.9756,2015,12,10,0.4,,,,,0.34,,7.01
50.8308,-58.9756,2015,12,11,0.55,,,,,2.05,,7.72
50.8308,-58.9756,2015,12,12,0.44,,,,,2,,6.8
50.8308,-58.9756,2015,12,13,0.82,,,,,-1.61,,9.74
50.8308,-58.9756,2015,12,14,0.98,,,,,-5.06,,9.03
50.8308,-58.9756,2015,12,15,0.38,,,,,-3.36,,8.82
50.8308,-58.9756,2015,12,16,0.33,,,,,-3.09,,8.57
50.8308,-58.9756,2015,12,17,1.12,,,,,-8.72,,4.38
50.8308,-58.9756,2015,12,18,0.48,,,,,-2.16,,5.8
50.8308,-58.9756,2015,12,19,0.41,,,,,-1.3,,8.93
50.8308,-58.9756,2015,12,20,0.5,,,,,-4.68,,11.44
50.8308,-58.9756,2015,12,21,0.88,,,,,-8.73,,7.12
50.8308,-58.9756,2015,12,22,1.12,,,,,-14.92,,5.61
50.8308,-58.9756,2015,12,23,0.75,,,,,-9.27,,4.08
50.8308,-58.9756,2015,12,24,0.43,,,,,-4.28,,7.48
50.8308,-58.9756,2015,12,25,1.09,,,,,0.4,,11.89
50.8308,-58.9756,2015,12,26,1.12,,,,,-5.78,,9.68
50.8308,-58.9756,2015,12,27,0.8,,,,,-11.06,,8.49
50.8308,-58.9756,2015,12,28,1.18,,,,,-14.85,,10.59
50.8308,-58.9756,2015,12,29,1.14,,,,,-14.77,,9.45
50.8308,-58.9756,2015,12,30,1.19,,,,,-13.22,,6.07
50.8308,-58.9756,2015,12,31,0.57,,,,,-9.1,,5.54
50.8308,-58.9756,2016,1,1,1.11,,,,,-9.12,,5.48
50.8308,-58.9756,2016,1,2,1.03,,,,,-7.37,,7.05
50.8308,-58.9756,2016,1,3,1.27,,,,,-14.09,,6.85
50.8308,-58.9756,2016,1,4,1.26,,,,,-13.97,,6.31
50.8308,-58.9756,2016,1,5,1.26,,,,,-13.57,,7.49
50.8308,-58.9756,2016,1,6,1.24,,,,,-7.95,,8.14
50.8308,-58.9756,2016,1,7,1.24,,,,,-6.86,,7.83
50.8308,-58.9756,2016,1,8,1.31,,,,,-11.92,,6.6
50.8308,-58.9756,2016,1,9,1.29,,,,,-11.44,,2.77
50.8308,-58.9756,2016,1,10,0.67,,,,,-4.59,,2.9
50.8308,-58.9756,2016,1,11,0.1,,,,,-1.3,,9.24
50.8308,-58.9756,2016,1,12,1.03,,,,,-7.36,,11.01
50.8308,-58.9756,2016,1,13,0.49,,,,,-7.89,,11.78
50.8308,-58.9756,2016,1,14,1.05,,,,,-6.04,,11.45
50.8308,-58.9756,2016,1,15,1.26,,,,,-10.13,,9.17
50.8308,-58.9756,2016,1,16,1.5,,,,,-9.43,,7.16
50.8308,-58.9756,2016,1,17,1.24,,,,,-7.14,,7.19
50.8308,-58.9756,2016,1,18,0.97,,,,,-4.68,,5.82
50.8308,-58.9756,2016,1,19,1.23,,,,,-4.5,,5.3
50.8308,-58.9756,2016,1,20,0.49,,,,,-5.02,,11.46
50.8308,-58.9756,2016,1,21,1.35,,,,,-8.61,,8.85
50.8308,-58.9756,2016,1,22,1.48,,,,,-9.31,,9.78
50.8308,-58.9756,2016,1,23,1.75,,,,,-13.38,,6.84
50.8308,-58.9756,2016,1,24,1.75,,,,,-11.78,,3.98
50.8308,-58.9756,2016,1,25,1.82,,,,,-12.57,,6.94
50.8308,-58.9756,2016,1,26,0.8,,,,,-6,,10.21
50.8308,-58.9756,2016,1,27,0.97,,,,,-5.26,,6.99
50.8308,-58.9756,2016,1,28,1.43,,,,,-13.29,,5.69
50.8308,-58.9756,2016,1,29,0.83,,,,,-6.73,,6.45
50.8308,-58.9756,2016,1,30,1.59,,,,,-11.56,,9.63
50.8308,-58.9756,2016,1,31,0.76,,,,,-7.58,,5.59
50.8308,-58.9756,2016,2,1,0.47,,,,,-0.41,,8.93
50.8308,-58.9756,2016,2,2,2.19,,,,,-9.42,,9.42
50.8308,-58.9756,2016,2,3,2.18,,,,,-14.24,,6.81
50.8308,-58.9756,2016,2,4,0.84,,,,,-3.74,,5.86
50.8308,-58.9756,2016,2,5,0.71,,,,,-7.07,,5.62
50.8308,-58.9756,2016,2,6,2.33,,,,,-11.92,,8.79
50.8308,-58.9756,2016,2,7,0.53,,,,,-10.93,,6.22
50.8308,-58.9756,2016,2,8,2.48,,,,,-15.79,,7.84
50.8308,-58.9756,2016,2,9,0.77,,,,,-9.66,,14.24
50.8308,-58.9756,2016,2,10,1.29,,,,,-2.77,,8.47
50.8308,-58.9756,2016,2,11,2.5,,,,,-5.73,,6.66
50.8308,-58.9756,2016,2,12,2.6,,,,,-10.5,,7.57
50.8308,-58.9756,2016,2,13,2.7,,,,,-15.65,,6.23
50.8308,-58.9756,2016,2,14,2.82,,,,,-19.47,,7.9
50.8308,-58.9756,2016,2,15,2.52,,,,,-16.38,,10.69
50.8308,-58.9756,2016,2,16,1.21,,,,,-6.03,,9.55
50.8308,-58.9756,2016,2,17,0.69,,,,,0.62,,12.23
50.8308,-58.9756,2016,2,18,2.98,,,,,-8.37,,5.92
50.8308,-58.9756,2016,2,19,3.09,,,,,-12.05,,4.69
50.8308,-58.9756,2016,2,20,3.16,,,,,-9.86,,5.09
50.8308,-58.9756,2016,2,21,0.74,,,,,-2,,8.53
50.8308,-58.9756,2016,2,22,2.9,,,,,-6.87,,6.77
50.8308,-58.9756,2016,2,23,3.31,,,,,-15.28,,7.42
50.8308,-58.9756,2016,2,24,1.75,,,,,-7.82,,6.49
50.8308,-58.9756,2016,2,25,0.47,,,,,-0.97,,7.74
50.8308,-58.9756,2016,2,26,2.45,,,,,0.8,,14.34
50.8308,-58.9756,2016,2,27,3.57,,,,,-6.83,,9.55
50.8308,-58.9756,2016,2,28,3.09,,,,,-7.11,,14.6
50.8308,-58.9756,2016,2,29,2.35,,,,,-12.29,,5.01
50.8308,-58.9756,2016,3,1,3.51,,,,,-5.58,,7.82
50.8308,-58.9756,2016,3,2,2.55,,,,,-10.48,,6.92
50.8308,-58.9756,2016,3,3,1.19,,,,,-2.89,,12.18
50.8308,-58.9756,2016,3,4,2.81,,,,,-11.17,,13.7
50.8308,-58.9756,2016,3,5,2.57,,,,,-10.63,,6.27
50.8308,-58.9756,2016,3,6,4.08,,,,,-10.36,,7.85
50.8308,-58.9756,2016,3,7,4.07,,,,,-6.31,,8.07
50.8308,-58.9756,2016,3,8,3.62,,,,,-7.3,,9.76
50.8308,-58.9756,2016,3,9,3.85,,,,,-11.91,,6.37
50.8308,-58.9756,2016,3,10,4.26,,,,,-8.3,,6.64
50.8308,-58.9756,2016,3,11,4.19,,,,,-7.28,,6.24
50.8308,-58.9756,2016,3,12,4.37,,,,,-8.59,,5.97
50.8308,-58.9756,2016,3,13,2.6,,,,,-5.59,,8.87
50.8308,-58.9756,2016,3,14,4.66,,,,,-10.05,,5.04
50.8308,-58.9756,2016,3,15,3.79,,,,,-4.58,,5.75
50.8308,-58.9756,2016,3,16,2.02,,,,,-2.51,,7.37
50.8308,-58.9756,2016,3,17,4.77,,,,,-8.28,,5.05
50.8308,-58.9756,2016,3,18,4.67,,,,,-8.71,,3.34
50.8308,-58.9756,2016,3,19,3.62,,,,,-8.39,,6.46
50.8308,-58.9756,2016,3,20,4.73,,,,,-7.85,,8.97
50.8308,-58.9756,2016,3,21,3.48,,,,,-6.58,,4.65
50.8308,-58.9756,2016,3,22,3.64,,,,,-4.87,,13.43
50.8308,-58.9756,2016,3,23,5.34,,,,,-11.89,,15.44
50.8308,-58.9756,2016,3,24,5.3,,,,,-12.62,,10.95
50.8308,-58.9756,2016,3,25,3.29,,,,,-11.97,,3.88
50.8308,-58.9756,2016,3,26,5.44,,,,,-6.28,,5.97
50.8308,-58.9756,2016,3,27,5.41,,,,,-5.22,,4.31
50.8308,-58.9756,2016,3,28,2.7,,,,,-1.74,,6.1
50.8308,-58.9756,2016,3,29,1.32,,,,,-2.76,,13.89
50.8308,-58.9756,2016,3,30,5.68,,,,,-4.5,,8.98
50.8308,-58.9756,2016,3,31,3.79,,,,,-1.4,,6.49
50.8308,-58.9756,2016,4,1,0.89,,,,,-0.86,,6.19
50.8308,-58.9756,2016,4,2,5.65,,,,,0.34,,5.91
50.8308,-58.9756,2016,4,3,2.34,,,,,-1.01,,7.83
50.8308,-58.9756,2016,4,4,3.72,,,,,-6.15,,11.75
50.8308,-58.9756,2016,4,5,6.2,,,,,-10.15,,9.68
50.8308,-58.9756,2016,4,6,6.17,,,,,-10.87,,9.51
50.8308,-58.9756,2016,4,7,3.71,,,,,-4.29,,8.9
50.8308,-58.9756,2016,4,8,2.91,,,,,1.48,,12.23
50.8308,-58.9756,2016,4,9,1.36,,,,,1.11,,7.86
50.8308,-58.9756,2016,4,10,1.18,,,,,-0.54,,6.93
50.8308,-58.9756,2016,4,11,6.46,,,,,-3.31,,6.66
50.8308,-58.9756,2016,4,12,1.82,,,,,-0.23,,8.31
50.8308,-58.9756,2016,4,13,1.79,,,,,1.15,,8.72
50.8308,-58.9756,2016,4,14,5.76,,,,,1.04,,3.49
50.8308,-58.9756,2016,4,15,2.55,,,,,-0.91,,8.31
50.8308,-58.9756,2016,4,16,6.62,,,,,-0.83,,4.85
50.8308,-58.9756,2016,4,17,2.41,,,,,0.41,,8.64
50.8308,-58.9756,2016,4,18,6.87,,,,,-1.94,,5.52
50.8308,-58.9756,2016,4,19,6.83,,,,,-0.98,,2.41
50.8308,-58.9756,2016,4,20,6.9,,,,,-0.08,,8.63
50.8308,-58.9756,2016,4,21,6.22,,,,,0.76,,10.08
50.8308,-58.9756,2016,4,22,6.53,,,,,3.01,,8.77
50.8308,-58.9756,2016,4,23,4.93,,,,,3.02,,4.97
50.8308,-58.9756,2016,4,24,2.17,,,,,0.85,,4.54
50.8308,-58.9756,2016,4,25,4.14,,,,,-3.2,,7.41
50.8308,-58.9756,2016,4,26,7.23,,,,,-4.21,,7.49
50.8308,-58.9756,2016,4,27,6.99,,,,,-0.67,,3.59
50.8308,-58.9756,2016,4,28,6.64,,,,,-0.29,,5.07
50.8308,-58.9756,2016,4,29,7.33,,,,,-0.39,,12.33
50.8308,-58.9756,2016,4,30,7.25,,,,,2.87,,7.29
50.8308,-58.9756,2016,5,1,7.05,,,,,1.7,,3.5
50.8308,-58.9756,2016,5,2,7.17,,,,,1.95,,3.29
50.8308,-58.9756,2016,5,3,3.41,,,,,2.46,,3.65
50.8308,-58.9756,2016,5,4,6.04,,,,,2.59,,4.81
50.8308,-58.9756,2016,5,5,2.38,,,,,3.17,,4.53
50.8308,-58.9756,2016,5,6,3.72,,,,,2.71,,6.51
50.8308,-58.9756,2016,5,7,7.4,,,,,4.59,,3.16
50.8308,-58.9756,2016,5,8,2.38,,,,,4.32,,3.6
50.8308,-58.9756,2016,5,9,3.12,,,,,3.07,,7.77
50.8308,-58.9756,2016,5,10,7.1,,,,,2.62,,6.02
50.8308,-58.9756,2016,5,11,3.13,,,,,2.41,,5.44
50.8308,-58.9756,2016,5,12,5.87,,,,,3.24,,5.82
50.8308,-58.9756,2016,5,13,7.73,,,,,4.52,,6.51
50.8308,-58.9756,2016,5,14,6.34,,,,,5.13,,3.82
50.8308,-58.9756,2016,5,15,6.87,,,,,5.88,,5.19
50.8308,-58.9756,2016,5,16,1.37,,,,,3.13,,6.98
50.8308,-58.9756,2016,5,17,4.91,,,,,4.36,,5.24
50.8308,-58.9756,2016,5,18,6.71,,,,,5.99,,5.17
50.8308,-58.9756,2016,5,19,7.8,,,,,6.62,,6.42
50.8308,-58.9756,2016,5,20,7.46,,,,,7.02,,7.85
50.8308,-58.9756,2016,5,21,5.2,,,,,7.06,,4.35
50.8308,-58.9756,2016,5,22,7.84,,,,,6.27,,3.26
50.8308,-58.9756,2016,5,23,7.92,,,,,7.67,,7
50.8308,-58.9756,2016,5,24,6.11,,,,,8.21,,6.63
50.8308,-58.9756,2016,5,25,1.48,,,,,7.41,,5.5
50.8308,-58.9756,2016,5,26,2.6,,,,,4.31,,8.36
50.8308,-58.9756,2016,5,27,8.01,,,,,3.12,,2.77
50.8308,-58.9756,2016,5,28,5.45,,,,,4.28,,4.83
50.8308,-58.9756,2016,5,29,7.21,,,,,5.87,,3.64
50.8308,-58.9756,2016,5,30,2.08,,,,,6.02,,7.94
50.8308,-58.9756,2016,5,31,3.4,,,,,6.82,,6.21
50.8308,-58.9756,2016,6,1,8.14,,,,,5.7,,6.88
50.8308,-58.9756,2016,6,2,7.85,,,,,5.55,,4.58
50.8308,-58.9756,2016,6,3,6.4,,,,,5.88,,1.72
50.8308,-58.9756,2016,6,4,3.8,,,,,7.19,,2.66
50.8308,-58.9756,2016,6,5,6.27,,,,,7.83,,2.16
50.8308,-58.9756,2016,6,6,4.09,,,,,8.09,,5.61
50.8308,-58.9756,2016,6,7,1.73,,,,,7.66,,5.86
50.8308,-58.9756,2016,6,8,1.8,,,,,6.28,,8.58
50.8308,-58.9756,2016,6,9,2.93,,,,,4.69,,10.63
50.8308,-58.9756,2016,6,10,2.55,,,,,7.48,,6.52
50.8308,-58.9756,2016,6,11,6.5,,,,,8.73,,4.76
50.8308,-58.9756,2016,6,12,7.9,,,,,8.22,,6.4
50.8308,-58.9756,2016,6,13,0.71,,,,,6.22,,12.24
50.8308,-58.9756,2016,6,14,2.2,,,,,7.38,,8.41
50.8308,-58.9756,2016,6,15,3.66,,,,,6.95,,6.74
50.8308,-58.9756,2016,6,16,3.35,,,,,6.21,,7.33
